timestamp,Vigia,Lyon,Rodriguez,Eduardo_Aguirre_1,San_Guillermo
2024-01-02 23:00:00+00:00,8771.73913,8333.333334,7133.684211000001,6473.684210399999,5859.452735999999
2024-01-03 00:00:00+00:00,8873.913044,8338.888888,6872.565788999999,6708.2706768,5696.517413
2024-01-03 01:00:00+00:00,9195.652174,8722.222222,6684.2763165,7445.8646616,5528.606965
2024-01-03 02:00:00+00:00,9502.173914,9633.333334,6584.8026315,8196.9924816,5383.0845770000005
2024-01-03 03:00:00+00:00,9969.565218,11066.666666,6467.565789000001,9081.2030076,5276.119403000001
2024-01-03 04:00:00+00:00,10404.347826,12511.111112,6323.684211000001,9324.8120304,5172.885572
2024-01-03 05:00:00+00:00,10830.434782,14255.555556,6527.960526000001,9453.3834588,5740.0497510000005
2024-01-03 06:00:00+00:00,11121.73913,16116.666666,7494.2763165,10193.2330824,6628.109453
2024-01-03 07:00:00+00:00,11378.26087,16133.333334,8822.960525999999,10549.6240596,6638.059701
2024-01-03 08:00:00+00:00,11365.217392,16377.777778,9991.7763165,9888.7218048,6388.059701
2024-01-03 09:00:00+00:00,11458.695652,16944.444444,10663.2236835,8747.3684208,6585.820895999999
2024-01-03 10:00:00+00:00,11428.26087,16983.333334,10721.8421055,7441.353384,6516.169154
2024-01-03 11:00:00+00:00,11308.695652,16538.888888,11041.578948000002,6277.4436096,6410.447761
2024-01-03 12:00:00+00:00,11106.521739999998,16133.333334,10691.644737,5542.1052636,6716.41791
2024-01-03 13:00:00+00:00,10945.652174,14905.555556,10643.684211,5830.8270672,6269.900498
2024-01-03 14:00:00+00:00,10706.521739999998,13655.555556,10084.144737,6263.9097744,6221.393035
2024-01-03 15:00:00+00:00,10484.782608,12672.222222,9817.6973685,6505.263158399999,5901.741294
2024-01-03 16:00:00+00:00,,,,6543.609022799999,
2024-01-03 17:00:00+00:00,9939.130434,11755.555556,9098.289474,6884.210526000001,5128.109453
2024-01-03 18:00:00+00:00,9734.782608,11138.888888,8526.315789,7269.9248124,5453.9801
2024-01-03 19:00:00+00:00,9500.0,10638.888888,7478.289473999999,7504.5112776,6172.885572
2024-01-03 20:00:00+00:00,9380.434782,9850.0,6709.144737,7186.466166000001,5763.681592
2024-01-03 21:00:00+00:00,9291.304348,9816.666666,6391.184211000001,6708.2706768,5523.631841
2024-01-03 22:00:00+00:00,9260.869566,9327.777778,6099.8684205,6378.9473688,5318.40796
2024-01-03 23:00:00+00:00,9380.434782,8961.111112,5897.3684205,6347.3684208,5125.621891
2024-01-04 00:00:00+00:00,9613.043478,8611.111112,5607.828948,7003.759398,5205.223881
2024-01-04 01:00:00+00:00,9941.304348,9600.0,4671.710526,7989.4736844,6048.507463
2024-01-04 02:00:00+00:00,10276.086956,11122.222222,4453.2236835,8966.1654132,6315.920398
2024-01-04 03:00:00+00:00,10673.913044,12877.777778,4920.3947370000005,9976.6917288,7208.955224
2024-01-04 04:00:00+00:00,11108.695652,14594.444444,5352.039474000001,10430.0751876,8050.995025
2024-01-04 05:00:00+00:00,11415.217392,16338.888888,6632.7631575000005,11000.7518796,7951.492537
2024-01-04 06:00:00+00:00,11754.347826,17866.666666,8430.394737,11307.5187972,7823.383085
2024-01-04 07:00:00+00:00,11815.217392,18927.777778,10727.171051999998,11379.6992484,7849.502488000001
2024-01-04 08:00:00+00:00,11867.391304,19077.777778,11800.065789,11521.8045108,8628.109453000001
2024-01-04 09:00:00+00:00,11843.478260000002,18005.555556,12034.539474,11370.676692,8706.467662
2024-01-04 10:00:00+00:00,11873.913044,17555.555556,12357.828947999998,10842.8571432,8361.940299
2024-01-04 11:00:00+00:00,11704.347826,16788.888888,12721.9736835,10222.5563904,8033.58209
2024-01-04 12:00:00+00:00,11469.565218,15633.333334,12391.578948000002,9381.2030076,8615.671642
2024-01-04 13:00:00+00:00,11278.26087,15033.333334,11745.0,8334.5864664,8685.323382999999
2024-01-04 14:00:00+00:00,11013.043478,14455.555556,11595.789474,7238.3458644,8294.776118999998
2024-01-04 15:00:00+00:00,10819.565218,13611.111112,11432.3684205,6300.0,7896.766169
2024-01-04 16:00:00+00:00,10758.695652,13250.0,11183.684211,5733.834586800001,7542.288557000001
2024-01-04 17:00:00+00:00,10602.173914,13105.555556,10888.815788999998,6051.8796996,7212.686567000001
2024-01-04 18:00:00+00:00,10510.869566,12788.888888,10608.1578945,6392.481202800001,6891.791044999999
2024-01-04 19:00:00+00:00,10397.826086,12472.222222,10128.5526315,5857.8947364,7083.3333330000005
2024-01-04 20:00:00+00:00,10330.434782,12661.111112,9275.921052,5528.5714284,7157.960198999999
2024-01-04 21:00:00+00:00,10260.869566,11900.0,8885.131579500001,5142.8571432,6916.666667
2024-01-04 22:00:00+00:00,10291.304348,10972.222222,8567.171052,4867.6691724,6876.865671999999
2024-01-04 23:00:00+00:00,10419.565218,10827.777778,7810.460525999999,4894.7368416,7248.756219
2024-01-05 00:00:00+00:00,10660.869566,10933.333334,7446.315788999999,5300.7518796,7078.358208999999
2024-01-05 01:00:00+00:00,10908.695652,11211.111112,7227.828948,6110.5263156,6907.960198999999
2024-01-05 02:00:00+00:00,11239.130434,12044.444444,7126.578948,7039.8496236,6779.850745999999
2024-01-05 03:00:00+00:00,11630.434782,13527.777778,6790.855263,8095.4887224,7302.238805999999
2024-01-05 04:00:00+00:00,12086.956522,14594.444444,7391.25,8485.7142852,7231.343284
2024-01-05 05:00:00+00:00,12439.130434,15672.222222,8428.618420499999,9300.0,7128.109453
2024-01-05 06:00:00+00:00,12789.130434,17083.333334,9378.9473685,10326.3157896,8109.452735999999
2024-01-05 07:00:00+00:00,12941.304348,17638.888888,10165.855263,10795.4887224,8524.875622
2024-01-05 08:00:00+00:00,13084.782608,17522.222222,10940.328947999998,10527.067669200002,8247.512438
2024-01-05 09:00:00+00:00,13173.913044,16844.444444,11393.289474,9672.1804512,7958.955224
2024-01-05 10:00:00+00:00,13136.956522,16250.0,11801.8421055,8625.56391,7639.303483000001
2024-01-05 11:00:00+00:00,13221.73913,15461.111112,11729.0131575,7707.518797199999,7956.467661999999
2024-01-05 12:00:00+00:00,13071.73913,14444.444444,11334.671052000002,6793.984962,7786.069652000001
2024-01-05 13:00:00+00:00,12947.826086,13377.777778,11085.9868425,6072.1804512,7420.39801
2024-01-05 14:00:00+00:00,12752.173914,12750.0,10835.5263165,5713.533833999999,7026.119403000001
2024-01-05 15:00:00+00:00,12632.608696,11922.222222,10423.421052,5530.8270672,6641.791044999999
2024-01-05 16:00:00+00:00,12539.130434,11255.555556,10041.5131575,5052.6315792,6282.338308
2024-01-05 17:00:00+00:00,12419.565218,10650.0,9702.2368425,4615.037594400001,5971.393035
2024-01-05 18:00:00+00:00,12391.304348,9400.0,9291.9078945,4542.8571432,5936.567164
2024-01-05 19:00:00+00:00,12282.608696,8344.444444,8373.5526315,4215.789474,6186.567164
2024-01-05 20:00:00+00:00,12195.652174,7844.444444000001,7998.75,3933.8345868000006,5914.179104000001
2024-01-05 21:00:00+00:00,12045.652174,7416.666666,7680.789474000001,4321.8045108,5919.154229
2024-01-05 22:00:00+00:00,12058.695652,7233.333334,6879.671052,4533.834586800001,6059.7014930000005
2024-01-05 23:00:00+00:00,12126.086956,7127.777778,6630.9868425,5282.7067668,5866.915423
2024-01-06 00:00:00+00:00,12280.434782,7288.888887999999,6385.855263,6354.1353384,5691.542289
2024-01-06 01:00:00+00:00,12576.086956,7855.555555999999,6210.0,7256.390977200001,5509.950249
2024-01-06 02:00:00+00:00,12934.782608,10083.333334,6080.328948,8068.4210532,5376.865672000001
2024-01-06 03:00:00+00:00,13365.217392,11600.0,6636.315789000001,9045.112782,5421.641790999999
2024-01-06 04:00:00+00:00,13808.695652,12633.333334,7151.4473685,9396.9924816,6366.915423
2024-01-06 05:00:00+00:00,14343.478260000002,14027.777778,7877.960526000001,10463.9097744,7205.223881000001
2024-01-06 06:00:00+00:00,14789.130434,16116.666666,8769.671052,11291.7293232,8037.313432999999
2024-01-06 07:00:00+00:00,15132.608696,18205.555556,10039.7368425,11411.2781952,8522.38806
2024-01-06 08:00:00+00:00,15332.608696,18866.666666,11935.065789,11215.0375944,8996.268657
2024-01-06 09:00:00+00:00,15323.913044,18561.111112,13100.328947999998,10928.5714284,8853.233831
2024-01-06 10:00:00+00:00,15334.782608,17988.888888,13462.6973685,10901.5037592,8574.626866
2024-01-06 11:00:00+00:00,15204.347826,16444.444444,13434.2763165,10881.2030076,8997.512438
2024-01-06 12:00:00+00:00,15002.173914,14783.333334,13244.210526,10454.887218,8876.865672
2024-01-06 13:00:00+00:00,14754.347826,13522.222222,13112.7631575,9724.0601508,8600.746269
2024-01-06 14:00:00+00:00,14489.130434,12800.0,12805.460526,9083.4586464,8334.577114
2024-01-06 15:00:00+00:00,14289.130434,12316.666666,12439.539474,8530.8270672,8087.064676999999
2024-01-06 16:00:00+00:00,14086.956522,11455.555556,12103.815789,8296.240602,7793.532338000001
2024-01-06 17:00:00+00:00,14013.043478,11172.222222,11794.736842500002,8233.082707200001,7528.606965
2024-01-06 18:00:00+00:00,13860.869566,11527.777778,11103.75,7779.6992484,7814.676617000001
2024-01-06 19:00:00+00:00,13845.652174,11672.222222,10696.9736835,7786.466166000001,7570.895522000001
2024-01-06 20:00:00+00:00,13778.26087,12055.555556,10409.210526,7991.729323199999,7361.940299
2024-01-06 21:00:00+00:00,13773.913044,11616.666666,10077.039474,7772.932330799999,7154.228856000001
2024-01-06 22:00:00+00:00,13832.608696,10916.666666,9803.4868425,7542.8571432,6986.318408
2024-01-06 23:00:00+00:00,14015.217392,9783.333334,9585.0,7730.0751876,6817.164179
2024-01-07 00:00:00+00:00,14254.347826,9533.333334,9368.289474,7926.315789599999,6657.960198999999
2024-01-07 01:00:00+00:00,14604.347826,9900.0,9164.0131575,7858.646615999999,6522.38806
2024-01-07 02:00:00+00:00,14893.478260000002,9722.222222,8638.2236835,8237.5939848,7123.134328000001
2024-01-07 03:00:00+00:00,15302.173914,10400.0,8187.039474000001,8873.6842104,6962.686567000001
2024-01-07 04:00:00+00:00,15636.956522,12600.0,8057.3684205,9721.8045108,6869.402985000001
2024-01-07 05:00:00+00:00,15995.652174,15233.333334,9197.7631575,10892.4812028,7065.920398
2024-01-07 06:00:00+00:00,16293.478260000002,16594.444444,10190.7236835,11312.0300748,8103.233831
2024-01-07 07:00:00+00:00,16543.47826,18400.0,10439.4078945,12126.315792,8921.641791
2024-01-07 08:00:00+00:00,16558.695652000002,18833.333334,11341.7763165,11269.1729328,9129.353234
2024-01-07 09:00:00+00:00,16428.260870000002,18900.0,12459.078947999998,10960.1503764,9196.517413
2024-01-07 10:00:00+00:00,16102.173914,17794.444444,13050.592105500002,10461.6541356,8960.199005
2024-01-07 11:00:00+00:00,15647.826086,15583.333334,12869.4078945,9728.5714284,9138.059701
2024-01-07 12:00:00+00:00,15132.608696,13322.222222,12583.421051999998,9056.3909772,8814.676617000001
2024-01-07 13:00:00+00:00,14269.565218,11277.777778,12155.328948000002,7975.939849200001,8548.507463
2024-01-07 14:00:00+00:00,13589.130434,10688.888888,11727.2368425,6924.8120304,8313.432836
2024-01-07 15:00:00+00:00,13034.782608,10277.777778,11331.1184205,6060.902256,8063.432836
2024-01-07 16:00:00+00:00,12604.347826,10172.222222,10956.315789,5557.8947364,7794.776118999999
2024-01-07 17:00:00+00:00,12236.956522,10311.111112,10633.0263165,5086.466166,7548.507463
2024-01-07 18:00:00+00:00,12028.26087,10544.444444,10355.921052,4475.1879696,7353.233831
2024-01-07 19:00:00+00:00,11739.130434,9961.111112,10036.184211,3803.0075184,7141.791044999999
2024-01-07 20:00:00+00:00,11469.565218,8488.888888,9723.5526315,3848.1203004,6963.930347999999
2024-01-07 21:00:00+00:00,11186.956522,7077.777778,9435.789474,3548.1203004,6803.482587
2024-01-07 22:00:00+00:00,10963.043478,5888.888888,9117.828948,3872.9323308,6643.034826
2024-01-07 23:00:00+00:00,10782.608696,5122.222222,8870.921052,3994.7368416,6452.736317999999
2024-01-08 00:00:00+00:00,10843.478260000002,6338.888888,8668.421052,4563.1578948,6317.164179
2024-01-08 01:00:00+00:00,11219.565218,6555.555555999999,8524.539474000001,5792.481202800001,6207.711443
2024-01-08 02:00:00+00:00,11654.347826,6366.666666,8394.868420499999,7184.210526000001,6115.671642
2024-01-08 03:00:00+00:00,12104.347826,8172.222222,8266.9736835,8251.12782,6011.194030000001
2024-01-08 04:00:00+00:00,12623.913044,9655.555556,8121.315788999999,9403.759398,5935.323383000001
2024-01-08 05:00:00+00:00,13089.130434,12277.777778,8036.0526315,10536.090225600004,5939.054725999999
2024-01-08 06:00:00+00:00,13404.347826,15766.666666,7554.671052,10680.451128,6949.004975
2024-01-08 07:00:00+00:00,13554.347826,16872.222222,8373.5526315,11262.4060152,7767.412935
2024-01-08 08:00:00+00:00,13484.782608,17772.222222,9393.1578945,10901.5037592,8546.0199
2024-01-08 09:00:00+00:00,13380.434782,17083.333334,9783.9473685,10412.0300748,8689.054726
2024-01-08 10:00:00+00:00,13080.434782,16727.777778,9691.578948000002,9577.4436096,8312.189055
2024-01-08 11:00:00+00:00,12756.521739999998,16450.0,9423.355263,8323.3082712,8725.124378
2024-01-08 12:00:00+00:00,12376.086956,15650.0,8965.065789,7242.8571432,8624.378109000001
2024-01-08 13:00:00+00:00,11971.73913,14761.111112,8785.6578945,6171.4285716,8220.149254
2024-01-08 14:00:00+00:00,11589.130434,13888.888888,8620.460526,5275.939849200001,7842.039801000001
2024-01-08 15:00:00+00:00,11306.521739999998,12883.333334,8355.789474000001,4955.6390976,7440.298506999999
2024-01-08 16:00:00+00:00,10821.73913,11444.444444,8020.065788999999,4948.872179999999,7085.820895999999
2024-01-08 17:00:00+00:00,10626.086956,11072.222222,7787.3684205,4942.1052636,6722.636816000001
2024-01-08 18:00:00+00:00,10382.608696,11494.444444,7451.644737,5032.3308276,6394.278606999999
2024-01-08 19:00:00+00:00,10228.26087,11061.111112,7133.684211000001,5151.879699599999,6116.915423
2024-01-08 20:00:00+00:00,10136.956522,10905.555556,6790.855263,5059.3984968,5854.477612000001
2024-01-08 21:00:00+00:00,9986.956522,10827.777778,6268.6184205,4712.0300748,6191.542289
2024-01-08 22:00:00+00:00,9997.826086,10250.0,5495.921052,4732.3308276,6159.20398
2024-01-08 23:00:00+00:00,10058.695652,10727.777778,5176.184211,5086.466166,5949.004975
2024-01-09 00:00:00+00:00,10417.391304,10788.888888,5499.4736835,5521.804510800001,5783.58209
2024-01-09 01:00:00+00:00,10743.478260000002,10872.222222,5867.171052,6309.0225564,6329.60199
2024-01-09 02:00:00+00:00,11186.956522,12016.666666,6307.6973685,7303.759398,6208.955224
2024-01-09 03:00:00+00:00,11656.521739999998,12672.222222,6790.855263,8429.323307999999,6644.278606999999
2024-01-09 04:00:00+00:00,12178.26087,13888.888888,6792.6315795,9345.112782,7516.169154
2024-01-09 05:00:00+00:00,12582.608696,15577.777778,7131.907894499999,10057.8947364,8356.965174
2024-01-09 06:00:00+00:00,12965.217392,16388.888888,8052.039474000001,11233.0827072,9169.154229
2024-01-09 07:00:00+00:00,13041.304348,17422.222222,9455.328948,10971.4285716,9215.174129
2024-01-09 08:00:00+00:00,13134.782608,17577.777778,11030.921052000002,10585.714285200002,8926.616914999999
2024-01-09 09:00:00+00:00,13002.173914,18183.333334,11201.4473685,9872.932330799998,9256.218905
2024-01-09 10:00:00+00:00,12791.304348,18011.111112,11562.039474,9142.1052636,9136.81592
2024-01-09 11:00:00+00:00,12506.521739999998,16955.555556,11599.3421055,8688.7218048,9105.721393
2024-01-09 12:00:00+00:00,12145.652174,15900.0,11375.5263165,8368.4210532,9427.860697
2024-01-09 13:00:00+00:00,11817.391304,14600.0,11133.9473685,7948.87218,8990.049750999999
2024-01-09 14:00:00+00:00,11497.826086,13888.888888,10361.25,7263.157894800001,9237.562189
2024-01-09 15:00:00+00:00,11269.565218,13594.444444,10048.6184205,6976.6917288,8856.965174
2024-01-09 16:00:00+00:00,11126.086956,13366.666666,9799.934211,6839.097744,8517.412935
2024-01-09 17:00:00+00:00,10973.913044,13188.888888,9563.684211,6924.8120304,8191.542289
2024-01-09 18:00:00+00:00,10915.217392,13394.444444,9330.9868425,7204.5112776,7844.527363
2024-01-09 19:00:00+00:00,10732.608696,13194.444444,9071.644737,6439.8496236,7529.850745999999
2024-01-09 20:00:00+00:00,10617.391304,12450.0,8801.644737,5573.684210399999,7296.0199
2024-01-09 21:00:00+00:00,10443.47826,11744.444444,8499.671052,5269.1729328,7077.114428
2024-01-09 22:00:00+00:00,10476.086956,11111.111112,8183.4868425,5289.4736844,6870.646766
2024-01-09 23:00:00+00:00,10600.0,10972.222222,7980.9868425,5420.3007516,6690.298507
2024-01-10 00:00:00+00:00,10915.217392,11200.0,7865.5263165,6038.3458644,6542.288557000001
2024-01-10 01:00:00+00:00,11243.478260000002,11738.888888,7679.0131575,6895.4887224,6376.865672000001
2024-01-10 02:00:00+00:00,11673.913044,12544.444444,7563.5526315,7693.984962,6248.756219
2024-01-10 03:00:00+00:00,12095.652174,13144.444444,7579.539473999999,8289.4736844,7111.940299
2024-01-10 04:00:00+00:00,12604.347826,14355.555556,7583.092105500001,8506.015038,7993.781095
2024-01-10 05:00:00+00:00,12980.434782,16050.0,7789.144737,8912.030074799999,8839.552239
2024-01-10 06:00:00+00:00,13413.043478,17883.333334,8901.118420499999,9893.2330824,8710.199005
2024-01-10 07:00:00+00:00,13550.0,18350.0,10389.671051999998,10784.210526,9395.522388
2024-01-10 08:00:00+00:00,13613.043478,17705.555556,11336.4473685,11070.676692,9036.069652
2024-01-10 09:00:00+00:00,13528.26087,16461.111112,11844.4736835,10353.3834588,8727.61194
2024-01-10 10:00:00+00:00,13247.826086,15111.111112,11780.5263165,9363.1578948,8483.830845999999
2024-01-10 11:00:00+00:00,12854.347826,13966.666666,11688.1578945,8413.533834,8118.159204
2024-01-10 12:00:00+00:00,12432.608696,12733.333334,11407.5,7610.5263156,7741.293532
2024-01-10 13:00:00+00:00,12095.652174,11294.444444,11038.0263165,7603.759398,7370.646766
2024-01-10 14:00:00+00:00,11726.086956,10177.777778,10640.1315795,6918.045112800001,6987.562189000001
2024-01-10 15:00:00+00:00,11423.913044,9561.111112,10272.434211,6365.4135336,6613.184080000001
2024-01-10 16:00:00+00:00,11258.695652,8838.888888,9920.7236835,6022.5563904,6253.731343
2024-01-10 17:00:00+00:00,11036.956522,8250.0,9000.5921055,5614.2857148,6917.9104480000005
2024-01-10 18:00:00+00:00,10882.608696,8222.222222,8430.394737,5163.1578948,6450.248756
2024-01-10 19:00:00+00:00,10669.565218,8333.333334,8039.605263,4635.3383460000005,6355.721393000001
2024-01-10 20:00:00+00:00,10541.304348,8316.666666,7169.210525999999,4229.323307999999,6769.900498
2024-01-10 21:00:00+00:00,10336.956522,7938.888887999999,6646.9736835,3893.2330824,6513.681592
2024-01-10 22:00:00+00:00,10232.608696,7622.222222,6385.855263,3902.2556388,6322.139303
2024-01-10 23:00:00+00:00,10254.347826,7100.0,6140.7236835,4732.3308276,6108.208955
2024-01-11 00:00:00+00:00,10423.913044,7405.555555999999,5966.644737,5702.2556388,5950.248756
2024-01-11 01:00:00+00:00,10676.086956,8522.222222,5792.565789000001,6503.007518400001,5815.920398
2024-01-11 02:00:00+00:00,11091.304348,9377.777778,5561.644737,7403.007518400001,5960.199005
2024-01-11 03:00:00+00:00,11484.782608,10616.666666,5035.855263,8239.8496236,6263.681592
2024-01-11 04:00:00+00:00,11997.826086,12111.111112,5520.789474000001,9284.210526,6180.348259
2024-01-11 05:00:00+00:00,12341.304348,13888.888888,6618.5526315,9999.2481204,6247.512438
2024-01-11 06:00:00+00:00,12763.043478,15211.111112,7510.2631575,10998.4962408,7176.616915
2024-01-11 07:00:00+00:00,12915.217392,16255.555556,8183.4868425,11318.7969924,7920.39801
2024-01-11 08:00:00+00:00,12950.0,16966.666666,9117.828948,11136.090225600004,7860.696516999999
2024-01-11 09:00:00+00:00,12908.695652,17116.666666,10020.1973685,10412.0300748,7529.850745999999
2024-01-11 10:00:00+00:00,12704.347826,16450.0,10293.75,9448.87218,8121.890547
2024-01-11 11:00:00+00:00,12471.73913,15838.888888,10595.7236835,8506.015038,7676.616915
2024-01-11 12:00:00+00:00,12119.565218,15300.0,10503.355263,8003.007518399999,7847.014925
2024-01-11 13:00:00+00:00,11863.043478,14205.555556,9902.960526,7714.2857148,7869.402985000001
2024-01-11 14:00:00+00:00,11595.652174,13777.777778,9611.644737,7497.7443612,7486.318408
2024-01-11 15:00:00+00:00,11376.086956,13611.111112,8671.9736835,7804.5112776,8138.059701
2024-01-11 16:00:00+00:00,11271.73913,13072.222222,8158.6184205,8537.5939848,7630.597014999999
2024-01-11 17:00:00+00:00,11145.652174,12633.333334,7645.2631575,9031.5789468,7899.253731000001
2024-01-11 18:00:00+00:00,11050.0,12972.222222,6757.105263,8303.0075184,7849.502488000001
2024-01-11 19:00:00+00:00,10978.26087,12900.0,6378.75,7637.5939848,7613.184080000001
2024-01-11 20:00:00+00:00,10923.913044,12872.222222,5844.078948,6852.6315792000005,7891.791044999999
2024-01-11 21:00:00+00:00,10854.347826,13211.111112,5145.9868425,6392.481202800001,7925.373133999999
2024-01-11 22:00:00+00:00,10880.434782,12888.888888,5220.5921055,5986.466166000001,7725.124377999999
2024-01-11 23:00:00+00:00,11082.608696,12788.888888,5410.657894499999,5718.045112800001,7553.482587
2024-01-12 00:00:00+00:00,11278.26087,13300.0,5705.5263165,5700.0,7369.402985000001
2024-01-12 01:00:00+00:00,11676.086956,14305.555556,6071.4473685,6381.2030076,7227.61194
2024-01-12 02:00:00+00:00,12106.521739999998,14905.555556,6702.039474000001,7563.157894800001,7095.771143999999
2024-01-12 03:00:00+00:00,12569.565218,15461.111112,7565.328948,8436.0902256,6992.537313
2024-01-12 04:00:00+00:00,13047.826086,16788.888888,8210.131579500001,9270.676692,7620.646766
2024-01-12 05:00:00+00:00,13504.347826,17722.222222,9144.4736835,11012.0300748,8526.119403
2024-01-12 06:00:00+00:00,13917.391304,18355.555556,10109.0131575,11555.6390976,9325.870647000002
2024-01-12 07:00:00+00:00,14119.565218,18966.666666,11522.960526,11521.8045108,9192.78607
2024-01-12 08:00:00+00:00,14263.043478,19116.666666,12499.934211,11359.3984968,8914.179104
2024-01-12 09:00:00+00:00,14241.304348,18527.777778,13256.644737,11147.368420799998,8972.636816000002
2024-01-12 10:00:00+00:00,14200.0,17283.333334,13228.2236835,10477.4436096,9218.905473
2024-01-12 11:00:00+00:00,14095.652174,15744.444444,13459.144737,9356.3909772,8869.402985
2024-01-12 12:00:00+00:00,13902.173914,14661.111112,13526.644737,8309.774436,8488.80597
2024-01-12 13:00:00+00:00,13691.304348,13405.555556,13377.434211,7001.503759199999,8138.059701
2024-01-12 14:00:00+00:00,13421.73913,12700.0,13038.1578945,6309.0225564,7783.58209
2024-01-12 15:00:00+00:00,13206.521739999998,11516.666666,12670.460526,5855.639097599999,7417.910448
